File,Qualified Name,Function,Line,Kind,Scope,R13 Batch,R12 Domain,R12 Strict Grade,R12 Remediation,Wiring Status,R13 Manual Grade,R13 Manual Action,R13 Evidence,R13 Best Practice Gap,R13 Reviewer
veilbreakers_terrain/procedural_meshes.py,generate_rubble_pile_mesh,generate_rubble_pile_mesh,19017,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_hanging_skeleton_mesh,generate_hanging_skeleton_mesh,19077,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_rat_nest_mesh,generate_rat_nest_mesh,19185,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_rotting_barrel_mesh,generate_rotting_barrel_mesh,19228,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_treasure_chest_mesh,generate_treasure_chest_mesh,19280,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_gem_pile_mesh,generate_gem_pile_mesh,19391,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_gold_pile_mesh,generate_gold_pile_mesh,19428,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_lore_tablet_mesh,generate_lore_tablet_mesh,19472,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_deer_mesh,generate_deer_mesh,19545,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_wolf_mesh,generate_wolf_mesh,19674,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_fox_mesh,generate_fox_mesh,19774,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_rabbit_mesh,generate_rabbit_mesh,19863,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_owl_mesh,generate_owl_mesh,19936,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_crow_mesh,generate_crow_mesh,20028,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_eagle_mesh,generate_eagle_mesh,20226,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_bear_mesh,generate_bear_mesh,20324,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_horse_mesh,generate_horse_mesh,20458,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_chicken_mesh,generate_chicken_mesh,20586,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_dog_mesh,generate_dog_mesh,20678,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
veilbreakers_terrain/procedural_meshes.py,generate_cat_mesh,generate_cat_mesh,20797,function,runtime_other,R13_batch_generic_other_02.csv,generic,D+,WIRE_OR_DEPRECATE,missing_wiring_row,C,RELOCATE_ASSET_LIBRARY_OR_PROVE_SCATTER_RENDER_PATH,"Manual code read: procedural_meshes.py is imported by handlers/_mesh_bridge.py and then used by scatter/prop maps, while repo docs already mark it as non-terrain scope contamination. Prior deep-dive notes also list shape/UV/topology bugs in this library.","Pure prop MeshSpec generator, not a terrain generator. Some outputs are reachable through _mesh_bridge maps, but no row-level terrain placement, LOD, material, or screenshot proof exists.",Codex local manual review
