Review Source,File,Qualified Name,Current R12 Grade,Manual Grade,Action,Evidence Summary,Best Practice Gap,Output Proof Present,Strict AAA Output Grade,Strict AAA Output Gate
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls.py,detect_waterfall_lip_candidates,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls.py,solve_waterfall_from_river,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls.py,_generate_local_waterfall_foam_mask,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls.py,blend_velocity_to_water_body,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls.py,validate_waterfall_system,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls.py,validate_waterfall_volumetric,C,D+,DEPRECATE_OR_REMOVE,Duplicate validation surface also exists in terrain_waterfalls_volumetric.py; keep one wired validator and remove or alias this one.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls.py,pass_waterfall_mist,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Runtime-primary path with some test/caller evidence, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,build_waterfall_volume_bounds,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,build_waterfall_functional_object_names,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,validate_waterfall_volumetric,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,validate_waterfall_volume_bounds,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/terrain_waterfalls_volumetric.py,validate_waterfall_anchor_screen_space,C,C,WIRE_OR_DEPRECATE,Test-only or unwired according to R12; needs production wiring or removal before any higher grade.,"No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/procedural_meshes.py,generate_dripping_water_mesh,D+,C,ADD_DIRECT_TESTS,"Registry/wrapper mesh primitive is reachable, but not directly proved as an integrated road/water terrain surface.","No attached per-callable live visual/engine proof; missing strict hydrology outputs, seam continuity, and rendered water proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/batch_ingest_tripo_downloads.py,_ledger_path,D+,D+,EXTERNAL_TRIPO_DEPENDENCY,"Tripo-specific ledger/download helper; code quality can be assessed, but external Tripo asset dependency blocks terrain-runtime proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/build_function_upgrade_path.py,parse_args,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/build_function_upgrade_path.py,_domain,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/build_function_upgrade_path.py,_priority,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/build_function_upgrade_path.py,_status,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/build_function_upgrade_path.py,_upgrade_steps,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/build_function_upgrade_path.py,_relative_grade_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/build_function_upgrade_path.py,main,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/build_verified_grades_gap_report.py,_relative_grade_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/generate_strict_grade_audit.py,generic_aaa_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/generate_strict_grade_audit.py,build_aaa_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,scripts/open_aaa_node_v1.py,_resolve_blend_path,D+,D+,ADD_CI_GATE_OR_WIRE,Standalone script callable with no callable-wiring row; not a default terrain runtime path and lacks CI gate integration.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_bridge_mesh.py,generate_terrain_bridge_mesh,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_mesh_bridge.py,_lsystem_tree_generator,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_mesh_bridge.py,get_material_for_category,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_mesh_bridge.py,_face_normal,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_mesh_bridge.py,_dot3,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_mesh_bridge.py,post_boolean_cleanup,D+,D+,DEPRECATE_OR_REMOVE,R12 wiring scan marks orphan_candidate; no practical production runtime caller was accepted for strict audit.,"No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,D+,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_mesh_bridge.py,resolve_generator,C,C,ADD_DIRECT_TESTS,"Helper reachable, but direct tests and parent-surface proof are incomplete.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,C,BELOW_B_REMEDIATION_REQUIRED
water_roads_paths,veilbreakers_terrain/handlers/_mesh_bridge.py,_compute_aabb,C+,C+,ADD_LIVE_VISUAL_GOLDEN,"Helper reachable from runtime/test paths, but strict B evidence is incomplete without live visual/engine proof.","No attached per-callable live visual/engine proof; missing strict slope/obstacle-aware routing, terrain deformation, continuity, side dressing, and rendered road integration proof.",No,C+,BELOW_B_REMEDIATION_REQUIRED
