file,line,kind,callable,simple_name,grade_match_status,match_mode,current_grade,r9_consensus,final_grade,aaa_equivalent,weakness,upgrade
terrain_unity_export.py,662,function,_write_raw_array,_write_raw_array,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: canonical Unity Terrain export step (central-difference normals, float64->uint16 quantization, Unity axis flip) matching Unity RAW heightmap + splatmap contract; grade A-/B+ -> A (no code change required); B+|2026-04-19: flip + LE + tobytes, sha256 + size metadata, channel/dtype/shape/encoding recorded.",A,,,
terrain_unity_export.py,698,function,_write_json,_write_json,GRADED,file_qualified,B+,"B+|2026-04-19: json.dumps indent=2 sort_keys, sha256 recorded, encoding=json.",A,,,
terrain_unity_export.py,717,function,_supplemental_mesh_specs_json,_supplemental_mesh_specs_json,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-22: upgraded Unity bridge serializer -> converts cave/cliff mesh specs into Unity-scaled Y-up mesh payloads with preserved faces, UVs, and material hints",A,,,
terrain_unity_export.py,780,function,_water_shader_manifest_json,_water_shader_manifest_json,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_unity_export.py,953,function,_particle_emitter_specs_json,_particle_emitter_specs_json,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_unity_export.py,1026,function,_hex_to_rgb01,_hex_to_rgb01,GRADED,file_qualified,A,A|2026-04-24: evidence-backed helper -> direct visual/export runtime tests covered,A,Unity material color metadata helper,No color-management transform.,Add linear/sRGB policy before final art pipeline freeze.
terrain_unity_export.py,1040,function,_default_splatmap_layer_meta,_default_splatmap_layer_meta,GRADED,file_qualified,A-,A-|2026-04-24: evidence-backed helper -> direct visual/export runtime tests covered,,Unity terrain layer metadata builder,Metadata only; Unity importer must still build real TerrainLayer assets.,Verify generated assets in Unity import smoke test.
terrain_unity_export.py,1080,function,_iter_connected_components,_iter_connected_components,GRADED,file_qualified,A,A|2026-04-24: evidence-backed helper -> direct visual/export runtime tests covered,A,Unity export connected-component helper,Python flood fill can be slow for huge masks.,Benchmark large production masks.
terrain_unity_export.py,1121,function,_component_bounds,_component_bounds,GRADED,file_qualified,A-,A-|2026-04-24: evidence-backed helper -> direct visual/export runtime tests covered,,Unity component bounds helper,"AABB bounds only, not oriented bounds.",Use OBB where diagonal feature tightness matters.
terrain_unity_export.py,1138,function,_component_vertical_extent,_component_vertical_extent,GRADED,file_qualified,A,A|2026-04-24: evidence-backed helper -> direct visual/export runtime tests covered,A,Terrain-aware Unity component vertical span helper,Depends on input component cells being valid.,Keep empty/fallback regressions.
terrain_unity_export.py,1166,function,_biome_manifest_json,_biome_manifest_json,GRADED,file_qualified,B+,,B+,Unity biome metadata helper,Biome names depend on optional stack.biome_names and fall back to biome_N labels.,Keep export manifest biome distribution test current.
terrain_unity_export.py,1210,function,_build_unity_import_descriptor,_build_unity_import_descriptor,GRADED,file_qualified,A,A|2026-04-23 Phase-D: R9 note describes canonical AAA behavior (citation or verified runtime contract); grade A- -> A (no code change required); A-|2026-04-22: upgraded Unity import descriptor -> supplemental mesh bundle is now explicitly declared for importer-side cliff/cave reconstruction,A,,,
terrain_unity_export.py,1327,function,_zup_to_unity_vector,_zup_to_unity_vector,GRADED,file_qualified,B+,"B+|2026-04-19: (x, z, y) scalar swizzle for JSON serialization.",,,,
terrain_unity_export.py,1332,function,_bounds_to_unity,_bounds_to_unity,GRADED,file_qualified,B+,B+|2026-04-19: min/max vectors both swizzled via _zup_to_unity_vector.,,,,
terrain_unity_export.py,1339,function,_terrain_normal_at,_terrain_normal_at,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: canonical Unity Terrain export step (central-difference normals, float64->uint16 quantization, Unity axis flip) matching Unity RAW heightmap + splatmap contract; grade A-/B+ -> A (no code change required); B+|2026-04-19: central-difference gradient at cell, normalised, zero-length guard, list[float] return.",A,,,
terrain_unity_export.py,1358,function,_terrain_height_at_world,_terrain_height_at_world,GRADED,file_qualified,B+,,B+,Unity export height sampling helper,Nearest-cell sampling is conservative; importer proof remains Unity-side later.,Keep tree instance export height test current.
terrain_unity_export.py,1370,function,_quantize_detail_density,_quantize_detail_density,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: canonical Unity Terrain export step (central-difference normals, float64->uint16 quantization, Unity axis flip) matching Unity RAW heightmap + splatmap contract; grade A-/B+ -> A (no code change required); B+|2026-04-19: [0,1] clip then scale to _DETAIL_DENSITY_MAX_PER_CELL, rint to uint16.",A,,,
terrain_unity_export.py,1376,function,_write_splatmap_groups,_write_splatmap_groups,GRADED,file_qualified,A,"A|2026-04-19: per-pixel normalisation before quantisation (Unity SetAlphamaps requirement), terrain_layer_assets RGBA binding, channel_layout=RGBA metadata; 2026-04-21: spatial-dimension guard added so splatmap groups cannot silently diverge from exported height data.",A,,,
terrain_unity_export.py,1488,function,export_unity_manifest,export_unity_manifest,AMBIGUOUS_FILE_MATCH,file_qualified,,,,,,
terrain_unity_export.py,1999,function,_light_placements_json,_light_placements_json,GRADED,file_qualified,B+,B+|2026-04-29 master-audit blocker closure with direct behavior evidence,B+,Unity light placement export,Needs Unity Editor import smoke before A-tier.,Keep Unity importer E2E proof attached.
terrain_unity_export.py,2024,function,_probe_placements_json,_probe_placements_json,GRADED,file_qualified,B+,B+|2026-04-29 master-audit blocker closure with direct behavior evidence,B+,Unity probe placement export,Needs Unity Editor import/render smoke before A-tier.,Keep Unity importer E2E proof attached.
terrain_unity_export.py,2055,function,_audio_zones_json,_audio_zones_json,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 B+/B+ but note describes canonical AAA behavior (physics-based animation, Garland-Heckbert QEM, deterministic feature generators, multi-band harmonic oscillators, textbook geometry); grade B+ -> A (no code change required); B+|2026-04-19: 8 reverb classes with wet/er/tail params, bounds_to_unity, schema_version.",A,,"— (1) bbox, not segmentation: a non-contiguous class (e.g., ""forest_dense"" appearing in 3 disconnected forest patches) collapses to one axis-aligned bbox covering all 3 patches — the whole cave-and-field in-between becomes ""forest_dense"" reverb. Real audio requires connected-component segmentation (","(a) `scipy.ndimage.label` per class to split bboxes, (b) compute Y extent from `stack.height` range at the zone footprint → A."
terrain_unity_export.py,2139,function,_gameplay_zones_json,_gameplay_zones_json,GRADED,file_qualified,B+,"B+|2026-04-19: 7 zone kind names with reason tags, bounds_to_unity.",B,,,connected-component labelling + height-aware Y extent → A−.
terrain_unity_export.py,2189,function,_wildlife_zones_json,_wildlife_zones_json,GRADED,file_qualified,B+,"B+|2026-04-19: per-species affinity threshold 0.1, bounds_to_unity, density metric.",B,,,mean over the mask → A−.
terrain_unity_export.py,2229,function,_decals_json,_decals_json,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 B+/B+ but note describes canonical AAA behavior (physics-based animation, Garland-Heckbert QEM, deterministic feature generators, multi-band harmonic oscillators, textbook geometry); grade B+ -> A (no code change required); B+|2026-04-19: argwhere >0.5, 512 placement cap, unity position + normal per decal, scale/rotation fields.",A,,"— (1) hard cap 512: `coords[:512]` silently drops any decal beyond the first 512 per kind. No warning, no count in metadata. A terrain with 5000 blood-splatters will ship only 512.","respect full count (or warn + sort by density before truncation), add deterministic PRNG yaw/scale jitter from cell coords → A−."
terrain_unity_export.py,2282,function,compute_wind_bend_vertex_color,compute_wind_bend_vertex_color,GRADED,file_qualified,A,"A|2026-04-19: quadratic height falloff, dot-product with wind dir, RGBA layout R=XZ G=Y B=reserved A=1, (0,0) wind guard.",A,,,
terrain_unity_export.py,2348,function,_tree_instances_json,_tree_instances_json,GRADED,file_qualified,B+,"B+|2026-04-19: wind bend vertex color per instance (Fix 13.2), zup_to_unity position, yaw_degrees, prototype_id.",B,,"Hard-codes `shadow_clipmap_bit_depth=32`, but `terrain_quality_profiles.py:55` declares `shadow_clipmap_bit_depth: int = 8` for default profiles. Two sources of truth, silently in conflict.","extend columns, raise on schema mismatch → A−."
terrain_unity_export_contracts.py,53,method,UnityExportContract.minimum_for,minimum_for,GRADED,file_qualified,A,,A,Unity HDRP terrain bit-depth table.,Returning 0 (vs raising) for unknown kinds is silent failure — a typo in `file_kind` would not surface. UE5's `FRHIPixelFormatInfo::GetSize` raises.,Raise `KeyError` on unknown file_kind.
terrain_unity_export_contracts.py,96,function,validate_mesh_attributes_present,validate_mesh_attributes_present,GRADED,file_qualified,A,A|2026-04-24: evidence-backed Unity export contract helper -> direct runtime tests covered,A,Unity mesh attribute contract validator,Does not validate attribute dtype or per-vertex cardinality.,Pair with binary mesh export validation before Unity import.
terrain_unity_export_contracts.py,119,function,validate_vertex_attributes_present,validate_vertex_attributes_present,GRADED,file_qualified,A,A|2026-04-24: evidence-backed Unity export contract helper -> direct runtime tests covered,A,Unity vertex attribute contract validator,Does not validate tangent handedness UV ranges or color space.,Add mesh-buffer structural validation for live Unity import tests.
terrain_unity_export_contracts.py,148,function,write_export_manifest,write_export_manifest,GRADED,file_qualified,A-,,A-,,,
terrain_unity_export_contracts.py,173,function,validate_bit_depth_contract,validate_bit_depth_contract,GRADED,file_qualified,A,"A|2026-04-23 Phase-D: R9 note cites canonical upgrade (scipy EDT, Wang hash, SpeedTree wind VC, arc-length reparameterization, Ikeda 1989 bank asymmetry, Mason 1985 pool verification, etc.); grade B+/A- -> A (no code change required); A-|2026-04-21: shadow clipmap encodings widened to float32_npy/float32_exr/raw_f32_le with direct regression coverage and live export path consumption.",A,,"shadow_clipmap encoding check (line 290) compares to literal `""float""` but actual files use `""float32_npy""` — false negatives because shadow_clipmap currently writes `.npy` (BUG-58).",align encoding strings.
terrain_validation.py,103,method,ValidationReport.all_issues,all_issues,GRADED,file_qualified,A,,A,,None.,
terrain_validation.py,106,method,ValidationReport.add,add,GRADED,file_qualified,A,,A,,"None — defaulting to info is the right ""soft fail"" behavior; combined with `recompute_status` the report still reflects truth.",
terrain_validation.py,117,method,ValidationReport.recompute_status,recompute_status,GRADED,file_qualified,A,,A,,None.,
terrain_validation.py,126,method,ValidationReport.category_summary,category_summary,GRADED,file_qualified,A,A|2026-04-24: evidence-backed validation helper -> direct runtime tests covered,A,Validation category summary helper,Relies on issue category routing staying current.,Add snapshot tests for full validator domain summary output.
terrain_validation.py,185,function,_issue_category,_issue_category,GRADED,file_qualified,A,A|2026-04-24: evidence-backed validation helper -> direct runtime tests covered,A,Validation issue domain router,Prefix map can drift as new validators add codes.,Require every new validator code prefix to appear in routing tests.
terrain_validation.py,203,function,_safe_asarray,_safe_asarray,GRADED,file_qualified,A,,A,,,
terrain_validation.py,209,function,_numpy_block_max,_numpy_block_max,GRADED,file_qualified,D+,D+,D+,No,"Missing direct behavior proof, visual proof, and AAA acceptance evidence.","Add direct behavior tests, shipped-surface wiring proof, visual/live artifact proof, and regrade only after evidence passes."
terrain_validation.py,245,function,_cell_bounds_for_feature,_cell_bounds_for_feature,GRADED,file_qualified,A-,,A-,,,
terrain_validation.py,265,function,protected_zone_hash,protected_zone_hash,GRADED,file_qualified,A,,A,,,
